source_dataset,relative_path,filename,extension,file_size,width,height,raw_class_name,is_augmented,sha256,phash,error
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_5011.jpg,aug_0_5011.jpg,.jpg,16802,224,224,Healthy,True,5d774d339e386529237cad54331c7afaf68627e41d816652ebfbbbf3013d1bda,851f8d7fadc56220,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_6676.jpg,aug_0_6676.jpg,.jpg,17574,224,224,Healthy,True,46871353aff4ef4f1d5440f7e585fb35ef223c914fd3a35e4c2a30e24e4154f0,afa164a776d6b300,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_8866.jpg,aug_0_8866.jpg,.jpg,17136,224,224,Healthy,True,8bfaaf355ab8b91ff97225ab7a9e1f431ad9e798e9040d65741a6dcd517808b8,cb9346a58cafb11a,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_6363.jpg,aug_0_6363.jpg,.jpg,17345,224,224,Healthy,True,09e94207d11827ad05716a3320c9da17cd293f4e7323349c1c5c62482575f7d8,8d29bc69a62574d6,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_5512.jpg,aug_0_5512.jpg,.jpg,16046,224,224,Healthy,True,ac7e24d01efac453b7ad331813841b679437b8cb80d6357173e2a7d7bfa80bfd,dea01ce2cc71171f,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_8780.jpg,aug_0_8780.jpg,.jpg,15398,224,224,Healthy,True,dcbc3cc7dd0fca338df3d64610b1ae2b2888059be97bb7394c603229b8945f91,d2b932483933d4d7,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_6663.jpg,aug_0_6663.jpg,.jpg,18020,224,224,Healthy,True,081f5c903f0d72daf59852f94add47485c886dfe555ae14dd649d6346e407d48,965093a5a5651bf6,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_391.jpg,aug_0_391.jpg,.jpg,17468,224,224,Healthy,True,58caab18a3513ce36968b7e578714ba0c0fd41a5994ad2c7b67ed62c41ea1eb9,daa7192bb2603cd6,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_3017.jpg,aug_0_3017.jpg,.jpg,17227,224,224,Healthy,True,6069ce855330c01db326083900048cc3174790efa0c6d4235cb3da5e030da8f7,d4501bb2b2e46d5b,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_2186.jpg,aug_0_2186.jpg,.jpg,16344,224,224,Healthy,True,7d8eea5b1931a5c9605d9e236a6fe801fed444d76add595598047b02240a61a8,dcd2a06c1cf4d9a3,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_5536.jpg,aug_0_5536.jpg,.jpg,17325,224,224,Healthy,True,2ba5e070e3e17efd9a72faed5a9044f23a17d090bc36ce5627a2ba3035d39ea7,f1876698634c279b,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_1162.jpg,aug_0_1162.jpg,.jpg,17385,224,224,Healthy,True,fe9c01f0ce2dcda479a12d147f9c00542e1b024c76c45c9031d132adf0fcab46,8ff02da28b99568d,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_7830.jpg,aug_0_7830.jpg,.jpg,16043,224,224,Healthy,True,106ae5445c41893d6e2d16f7ece4c2f1def07a010f47fdc389af27c5464dc501,c5e8f1cd03637c91,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_8822.jpg,aug_0_8822.jpg,.jpg,18361,224,224,Healthy,True,3ecf09ca71ec6b43bef52f3405a4b36c5bdfe2de7aec6e320c3feb8f62bde046,8be09595d06dbb92,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_3756.jpg,aug_0_3756.jpg,.jpg,16348,224,224,Healthy,True,33241c1da75e00a48e2016d38c97272b82011da977cd8f0346eeb896de9d0e52,d4d8559b2262b99b,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_7451.jpg,aug_0_7451.jpg,.jpg,17903,224,224,Healthy,True,3e0aa17e9c82012feaedcc2d544db7750e74d7624733f2a4a74c22998f4fe0c4,d85b51d3b22638d9,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_9390.jpg,aug_0_9390.jpg,.jpg,16158,224,224,Healthy,True,58d7071c80db8010ced7321bea746e057cc1ac99ce9f5e4a1cd84f503f2dc2d3,ebb9f12d89581983,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_2412.jpg,aug_0_2412.jpg,.jpg,15277,224,224,Healthy,True,e9b5eb78202bffd82a74d776120ce40bfe6973f2bc9ca328ab3c6ec8dae6a4e4,820366ec6d8be9ec,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_2500.jpg,aug_0_2500.jpg,.jpg,17120,224,224,Healthy,True,03057d249f7eda5cd693f453e774bf289cdfb6b1008909ccda019f9320b86b16,e4dbebb78d829a00,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_7645.jpg,aug_0_7645.jpg,.jpg,16851,224,224,Healthy,True,78b9d10d5bc4d87de62ef9af6b23c320e6dcab927ced77a060606fe4c3adba41,cf0948a9cd4a697d,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_1022.jpg,aug_0_1022.jpg,.jpg,16369,224,224,Healthy,True,1973221c52f3fb5a4e052f9af1640c3fa26219ba348f844f7e35ca138fcbc6b1,8723662c03fb6acb,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_1371.jpg,aug_0_1371.jpg,.jpg,17937,224,224,Healthy,True,d3d85dcdcf8945af2d588f35ea3800590d4d7bc508c2c240035107c85ba44908,88ef81373c4b6d13,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_9547.jpg,aug_0_9547.jpg,.jpg,16979,224,224,Healthy,True,89f6c760f4a6da0e475011663ac85ef5f9eb6a2c475f4ed67ad9c1cd1575c715,aff62c09764981d9,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_9863.jpg,aug_0_9863.jpg,.jpg,17816,224,224,Healthy,True,9421ea13600e18980f0aad52978069df5982a0f4ed119c4f7814421ad61f4005,b2c93ceddb140749,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_6173.jpg,aug_0_6173.jpg,.jpg,16617,224,224,Healthy,True,528d1c7e18b4d7ac3861187e0590e2c3b9729d58a0ad0c4cc973a51fe4122000,fdc133b14ed2612a,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_1826.jpg,aug_0_1826.jpg,.jpg,15462,224,224,Healthy,True,758c0817c9921783eabdd337832bd8b139573de40136d2522094a87e02458ad3,dcdd60116f02bcba,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_7109.jpg,aug_0_7109.jpg,.jpg,17954,224,224,Healthy,True,22cdab1518ea81e4570e06f0cf383ba25478858182e6b502de03ad5028f0c03c,e29b23b9433178e6,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_3177.jpg,aug_0_3177.jpg,.jpg,16601,224,224,Healthy,True,c2ac13e72e93fae4983269fe1a2ec04caba30dbabd1afdcb9fc6e24347a9903c,fea37454255d88c5,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_7353.jpg,aug_0_7353.jpg,.jpg,17506,224,224,Healthy,True,b4f6ab4f9b9449f2011ece1a1ddd18bd84b39f517adca09652a429d647002664,bde6939153c422f1,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_1237.jpg,aug_0_1237.jpg,.jpg,19178,224,224,Healthy,True,b572ae3d830038c61f33ffeab937efb7460e85dc18f9ab30b3be677ad6a6e01f,8d1f9141bda96d64,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_4904.jpg,aug_0_4904.jpg,.jpg,17751,224,224,Healthy,True,fd16246712921b8760530da59ee77d368d26e0c3cf350fa9d0605b666680100f,a5ba00db98cbb752,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_3259.jpg,aug_0_3259.jpg,.jpg,19211,224,224,Healthy,True,fc398805861a1051d0fd385a81abc6c51d7889deb190ce9ae4720bd967bf2a4c,af4f1f30186ac88f,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_1053.jpg,aug_0_1053.jpg,.jpg,17540,224,224,Healthy,True,1a598d02c6036515417aef75fefdc23f16c2f3a3bd3be5602f5513aca19e3110,ae48ca6c6b9bb823,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_407.jpg,aug_0_407.jpg,.jpg,17836,224,224,Healthy,True,07bab5f97ff9c38e79bfbacfe520412b19c9ff68eecc22e345f4422f3e90b787,f10186b3dbc35a5c,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_9532.jpg,aug_0_9532.jpg,.jpg,16054,224,224,Healthy,True,0e5f42eed6dec786f4e9652145f70b46c0660c5eb8a4d46236579ee9b052d20f,fc5c92e1c138a6f2,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/orig_7.jpg,orig_7.jpg,.jpg,21903,224,224,Healthy,False,2fed258c8002dbd1bde479892593806f6afeaa1d222c5e93e8fc306f45447d5c,b84e5c34d4317fd0,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_54.jpg,aug_0_54.jpg,.jpg,18448,224,224,Healthy,True,1f9972f612c17bd5ff47179ae19498fc3fc61b20e6b7d7dda0a589787ddcffe0,98eff6843798096c,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/orig_2.jpg,orig_2.jpg,.jpg,20836,224,224,Healthy,False,b275bbad5e39cf87852625c87080cd71ebe7b550bc15f18dc7caac210f87e447,f925861c06c5eead,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_9396.jpg,aug_0_9396.jpg,.jpg,16941,224,224,Healthy,True,e16058a6259bd22ebb2465f4b1c30ff3f0218174a139be00702d1337d07d05a1,dcb1d14bc0df270c,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_6390.jpg,aug_0_6390.jpg,.jpg,17697,224,224,Healthy,True,9cdc89a09d3b063d8563fa59707dbf37c8e824941f4668085ce2245887fdf525,fc4692b1d0c09daf,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_1161.jpg,aug_0_1161.jpg,.jpg,17246,224,224,Healthy,True,97e764f1864a510397c8415a91dead32b6a30af411464d672c32671c730f042f,f588774d132a3cd1,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_6693.jpg,aug_0_6693.jpg,.jpg,16610,224,224,Healthy,True,d3da97dc0db8824326e47205a73706bd483f30cafe2b4011e7abc9a42cea4d6c,d3ac3cc21e0d76a9,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_228.jpg,aug_0_228.jpg,.jpg,16779,224,224,Healthy,True,da3df4cb70580c83637981d9baa89a18b80bbb4809ec65a1d83d7ccb13604bc4,b85c7f358c9f8288,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_8165.jpg,aug_0_8165.jpg,.jpg,15700,224,224,Healthy,True,7ee73422c0af0a49b04f5093fec40f1ae5a33a66d2b0eaf54a54003c62931c75,8806945ec37972fd,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_1513.jpg,aug_0_1513.jpg,.jpg,16022,224,224,Healthy,True,84f11027766229dac3f52ee5968a59fbfcb434b6d82b78172abc649532ef03ca,c9451f9bb9634e18,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_2039.jpg,aug_0_2039.jpg,.jpg,16476,224,224,Healthy,True,6bf9449c52a75d768ff98dffc8e9d3ee3593df05a0c343a3fcea00fffbd67f97,fd5896c39911d265,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_7686.jpg,aug_0_7686.jpg,.jpg,18793,224,224,Healthy,True,7e95a6351205734de92b8412fbf3e34575d2abde603335364c159b1ab78af69d,98b354cf60ce9f11,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_7282.jpg,aug_0_7282.jpg,.jpg,16692,224,224,Healthy,True,f58e9195ba8d3fb1f1e4c84cd718541b39ef47f1821399a97a958f710e7d34a2,ac7ac04dcf152375,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_7626.jpg,aug_0_7626.jpg,.jpg,17264,224,224,Healthy,True,9d7f60dff3225f0db338fe6c353f8172422f67e6f000d88b9dd9ed900ce204a8,d6ace3789393ac09,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_6271.jpg,aug_0_6271.jpg,.jpg,15706,224,224,Healthy,True,df0215a06d60f037f3b5e7b9f0990ca70473dfa5c09956e798fc83c4957e90f6,e7b5d87132bc3412,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_436.jpg,aug_0_436.jpg,.jpg,19444,224,224,Healthy,True,50adde58bc98cccfbc25b9b421686a8df8ad2bb434bf0a34916dbb2763af4153,fa5a4975cd658219,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_4548.jpg,aug_0_4548.jpg,.jpg,17555,224,224,Healthy,True,ddd4b5fe30abf88ee66c91d5b5e612118b6507fad6a26603be451153db589a8d,b53432129d6cd771,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_5362.jpg,aug_0_5362.jpg,.jpg,16274,224,224,Healthy,True,ebfd41f196d091a5193f5ddb480ed11857e4012ee1ce05041d61dc5190aa2fd8,e9e1e40d970a53cb,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_8048.jpg,aug_0_8048.jpg,.jpg,19117,224,224,Healthy,True,7a2f612a41fbefbbf6e4cc1806048a13ade9a019fa05c21b4524631e97d143b5,b0ab9ec8be62112f,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_4150.jpg,aug_0_4150.jpg,.jpg,18383,224,224,Healthy,True,583efb81a195dd6c7260dfc728720f14349c295d4c54071a8ef62a6cc47356df,eb84cd8d12b4e4ab,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_7060.jpg,aug_0_7060.jpg,.jpg,19059,224,224,Healthy,True,f74b0384c3a74f076b94ae2a99955cf8418a8e2437ca86aff11506b538cc24e4,a5bec89a66f32a44,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_6432.jpg,aug_0_6432.jpg,.jpg,17829,224,224,Healthy,True,bd970db6189af61d1bba5687d6fb657d51f90d2bc4efdf089917eb068ae18e2a,9ccea58a3e98456d,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_9228.jpg,aug_0_9228.jpg,.jpg,17813,224,224,Healthy,True,8ddbcb9c10cc2ce32c6fe22d26e0743f621eb74ca32885e5322175198e21c55b,9c1883c3d1bae36b,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_9415.jpg,aug_0_9415.jpg,.jpg,17473,224,224,Healthy,True,0d30e9b23d9670a59a7777b275db4788f3bc02382249fe71a784e3aba28f1302,fcba9a009b8163ed,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_8417.jpg,aug_0_8417.jpg,.jpg,16978,224,224,Healthy,True,393e1d5b1e5e0bc0c92f900e21c6e3eff4242ac29a950183bc121eaaefb0ed49,95ee1658e5b4b21a,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_4333.jpg,aug_0_4333.jpg,.jpg,18157,224,224,Healthy,True,b0736428634bb7f530d41f1ed1d0b95ee8ab8bab8be2377c416142bf8f7a2b08,cefa8414586c5797,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_7865.jpg,aug_0_7865.jpg,.jpg,16427,224,224,Healthy,True,b3907396a820b91b7433f17322b041439fb26de393541578aa1f00d78b50903c,ffe4317241c74615,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_5215.jpg,aug_0_5215.jpg,.jpg,17093,224,224,Healthy,True,75bf16b267ee3eb7d8a3c8895ca3d39a44fab6e16cd1fc1f7ab025c001e7205d,dae5104eb31926f3,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_3129.jpg,aug_0_3129.jpg,.jpg,16892,224,224,Healthy,True,bed73fd2fd99132d767b8edda0657735a099cf6376b483d5cff2592d04fec1a4,bc61f6e44e96a416,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_3464.jpg,aug_0_3464.jpg,.jpg,16942,224,224,Healthy,True,cf65b42d0b3bee86f5237f02fa7b2ca82689de04cdc65ec5904e0cbbb595549d,9ac195bd96656b90,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_9283.jpg,aug_0_9283.jpg,.jpg,17618,224,224,Healthy,True,846eef047435716fdc5e506130f36d2e584c279f63af5a41a1c4d2ec60228c22,8ba01cfbcc7d7302,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_9623.jpg,aug_0_9623.jpg,.jpg,15470,224,224,Healthy,True,f2e31740dc5ba9417a9cae106c41b189d263e44d1b7425217feb7d2c834d6fa9,d64677304929d6ab,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_4472.jpg,aug_0_4472.jpg,.jpg,14929,224,224,Healthy,True,24c294d94c1e5a7f8df9041be29ee472d0eaabbbb67eb20dad6eed5d7273536c,98e30ea773589c95,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_3427.jpg,aug_0_3427.jpg,.jpg,18144,224,224,Healthy,True,63b9278e04899457795fe6d36de4db5e02d0012d9d9244ca97fb6740b99e7042,f01f54194d65b3e2,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_2606.jpg,aug_0_2606.jpg,.jpg,16362,224,224,Healthy,True,73b69c55b09853848826fbe864f350185a26e707cd716889d291403aeda01976,a875e64c9684177b,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_5779.jpg,aug_0_5779.jpg,.jpg,16317,224,224,Healthy,True,0f5321a278f3f7909b0385eeb86ed4f444ffeb005bdc6dae4de1a27cfe3b2ebe,d66fd1f0c03ca6a1,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_9631.jpg,aug_0_9631.jpg,.jpg,17733,224,224,Healthy,True,3429420126abb04cee807ad3c671f36dd5ad26c30c28df2a3a7cdb58487f8357,a13788b73493dae4,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_9046.jpg,aug_0_9046.jpg,.jpg,17803,224,224,Healthy,True,e962bc4f645db7b2868eddeef5dd2d4257fcf8de0ae4fe8b59296128db702685,8486d8bb631f5d13,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_7117.jpg,aug_0_7117.jpg,.jpg,16659,224,224,Healthy,True,671d6cad0c871e8354746d6e04ccf846b26f0d0ef3b942104b3177f7be254fdb,faae8c3b9604bca1,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_712.jpg,aug_0_712.jpg,.jpg,17408,224,224,Healthy,True,53dfd079116a9ba7a8c7f30480ee040c6382392d6784c110e25d8f164b890948,d18adb584c3ce6a3,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_7763.jpg,aug_0_7763.jpg,.jpg,18899,224,224,Healthy,True,f1a6d625b0168b6a755d9637ad0ac4f56e789eb94ee966e7f895d4680557b59c,b03f20dd8ec638b9,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_2070.jpg,aug_0_2070.jpg,.jpg,17195,224,224,Healthy,True,223f9bc39a19e107eae87293633fedcfe2f7a85ac498dfb53bacc4cef2ac527e,fb0cad399ef91012,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_347.jpg,aug_0_347.jpg,.jpg,16694,224,224,Healthy,True,9f15c33dbbda7aa914507e6646c4c6c4e5e48ba00ccfb0f992b72f82aa6d28f3,8747eda9967182d2,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_8274.jpg,aug_0_8274.jpg,.jpg,17652,224,224,Healthy,True,191ccc3d530ffa1c516debe9f8185a1c8e0aa9c023465659700c2c30a75856c1,a7f424cf9a084dad,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_8818.jpg,aug_0_8818.jpg,.jpg,15413,224,224,Healthy,True,ce08295a6660c31dc98a4e202655b1d62e273f0f83171f6c545bf21b1f673e13,d290d94fc0d3a756,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_6824.jpg,aug_0_6824.jpg,.jpg,17150,224,224,Healthy,True,af0e4bcfdc9e69c6ee3d51f897a9938e3e6b6b63a2f9739c9a77bcec3df1e776,c616773263893c67,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_214.jpg,aug_0_214.jpg,.jpg,16717,224,224,Healthy,True,5dec425ebbb0af4ccc90e9ab687635b302fb34926cfa00e6e3d4798f46890a93,a6f964926970a3d6,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_679.jpg,aug_0_679.jpg,.jpg,17863,224,224,Healthy,True,dc2d57bb3fc35571a0534a291ccde94ac91ec4f6c62a0df349e2be130b4afc44,8daee2dd618c5538,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_2390.jpg,aug_0_2390.jpg,.jpg,17757,224,224,Healthy,True,160238887a49a3dee6f042f6048b4c44d9433ab05c9b00e1f5eb8a4f135b6346,e122a766d6907b99,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_5731.jpg,aug_0_5731.jpg,.jpg,16160,224,224,Healthy,True,465128de8839d60db27f890fc9c89190e1dd67c4e7a312c4267a6b7867f02093,dba018e3af283ec3,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_6689.jpg,aug_0_6689.jpg,.jpg,17620,224,224,Healthy,True,0879ba620f51e48f697aad28ca587a4c10856852d7a065ebe5eae0f16a4a876f,cfa1394faa6322d4,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_8071.jpg,aug_0_8071.jpg,.jpg,16708,224,224,Healthy,True,97b4cb7656f5d9fd9836372246026f825605ce461927b2d082ae88e5da77a593,ed89349c623ec7b0,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_5989.jpg,aug_0_5989.jpg,.jpg,16136,224,224,Healthy,True,9f9ac6501070e8ca12f9be4df416557292e9faf3c79adbfc4097a8024332b633,dd5d3ea78124411f,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_1051.jpg,aug_0_1051.jpg,.jpg,16660,224,224,Healthy,True,06ce4bfd8ffb74dc12007861b668451fbd82196a636956179dbda07315e055a6,cee05bea7093156a,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_6003.jpg,aug_0_6003.jpg,.jpg,16452,224,224,Healthy,True,42edddeb0402bdd4aead599296bd1decd12a43bfc1dc5606730df93043460b2e,d3531fcd15e48139,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_5986.jpg,aug_0_5986.jpg,.jpg,16807,224,224,Healthy,True,bee3e69cf210fe6ae1160257d302b9c740977e051da8ab103c19334965561879,ca46266ef49dce18,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_2901.jpg,aug_0_2901.jpg,.jpg,16169,224,224,Healthy,True,993a5c812f44419152b509220f731c17e2bd0d8869e22f074cb13990a4e6c5b4,a7a6c0fa9989275c,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_4815.jpg,aug_0_4815.jpg,.jpg,17445,224,224,Healthy,True,acb5f0f49421bc4b21a06ea52455310c6da2a5f0e402d37e4f9afb0566bf6a9b,8e1d24aa5f727515,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_8931.jpg,aug_0_8931.jpg,.jpg,16064,224,224,Healthy,True,dc10d008ccb3cf3e9a02768f13d6c461330b5c88b1a5005ce7de2c64d73c21c9,89f60e58a1dfc1f0,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_7685.jpg,aug_0_7685.jpg,.jpg,17029,224,224,Healthy,True,814744385a2d713952f729f03264ca39387d14e8c7ecdc2bdfe6f110c7e1d5eb,d8a334ab3335178d,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_390.jpg,aug_0_390.jpg,.jpg,16829,224,224,Healthy,True,cf8e7f56724b35302b714fcaba4995c4c8ac88918f0ae3fee08c00c02df062dc,8f0c0dc44cf739bc,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_3109.jpg,aug_0_3109.jpg,.jpg,15698,224,224,Healthy,True,fe7ff1bba831f6e4e799e3d44b54ea5aae8c4d050a7bf8bf8f4f1a864a1e29cc,c8964563dccea783,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_3032.jpg,aug_0_3032.jpg,.jpg,18832,224,224,Healthy,True,974bab4b9153a1b3f67ccea52c9433696f20e910ba59981a3485d281d4902104,d332347c0de2a4cf,
potato_bangladesh,Potato Leaf Disease Dataset/Healthy/aug_0_9831.jpg,aug_0_9831.jpg,.jpg,17650,224,224,Healthy,True,7ad257e69eac5e8f7a387869ff1aafbf3312fd8a4ba16f57f15965c67f71040a,f7168f301c598367,
