source_dataset,relative_path,filename,extension,file_size,width,height,raw_class_name,is_augmented,sha256,phash,error
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/75__roi_backremoved.jpg,75__roi_backremoved.jpg,.jpg,201497,1456,2198,PepperBell_Cercospora Leaf Spot,False,16b167dc1d13dd93e0bbcf9fd9216892cebd8b7970ecdc11f40d97484e12e523,ee35b450926adba1,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1588__roi_backremoved.jpg,1588__roi_backremoved.jpg,.jpg,146093,816,1978,PepperBell_Cercospora Leaf Spot,False,3ff6bd4720066d36dc3e98e670cc93d7473a9d7cda456104fe29fdcb279c07b8,b83e91b1cac1e48f,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/247__roi_backremoved.jpg,247__roi_backremoved.jpg,.jpg,292517,1464,2957,PepperBell_Cercospora Leaf Spot,False,29f17d6091286bdf365d17116fbcdd8b61b47906b3be66dba206290c1c11d08d,eac4851ed879836d,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1504__roi_backremoved.jpg,1504__roi_backremoved.jpg,.jpg,117227,800,1397,PepperBell_Cercospora Leaf Spot,False,96dcf682b355cff3016071993120ff37b5e123caf91f2925870c487c365fcfd5,eac6943e9af14983,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/212__roi_backremoved.jpg,212__roi_backremoved.jpg,.jpg,145042,1016,1897,PepperBell_Cercospora Leaf Spot,False,12466e994aba2415197241362d660b63387d2702089a31250c092ff8e0a894c0,afc4c40e9b39d171,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/523__roi_backremoved.jpg,523__roi_backremoved.jpg,.jpg,127550,1147,2254,PepperBell_Cercospora Leaf Spot,False,0d004d9409ffdd23ce6a0b65fd12f830cc795105ea81bc739e38dd22436c4aea,be67c0958fd01cd8,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/716__roi_backremoved.jpg,716__roi_backremoved.jpg,.jpg,167958,1124,2309,PepperBell_Cercospora Leaf Spot,False,450f055ad08f0d0d918b03443bfd3e4aec78db3a474a3f5a69d7c0c9bb4407fe,eac8c54f9f7018a3,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1334__roi_backremoved.jpg,1334__roi_backremoved.jpg,.jpg,157040,920,1812,PepperBell_Cercospora Leaf Spot,False,aedde270543b30ad24c1cc9b6c8dfb53349bcd97e7a8bbfd5677563ccaa5782e,ebc9c21e9ab085e3,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1212__roi_backremoved.jpg,1212__roi_backremoved.jpg,.jpg,212634,971,1715,PepperBell_Cercospora Leaf Spot,False,f48527d96a7ad60cf5a7c4e42447afd9e97e1822608999992153475ece63fff6,ee94934a9b259c66,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/607__roi_backremoved.jpg,607__roi_backremoved.jpg,.jpg,72040,768,1580,PepperBell_Cercospora Leaf Spot,False,16bbfadaa64c53eaea6000e810d347d8cb8c5d739e726cf79563f06672c5f1ca,fbe0811f9eb018d3,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/498__roi_backremoved.jpg,498__roi_backremoved.jpg,.jpg,125509,1150,2182,PepperBell_Cercospora Leaf Spot,False,3c2d57db067671cbbc386a141f87d716e097b499607b70277a8ec61e54fc8fe4,ebcc851fd23283d2,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/download2 (16).jpg,download2 (16).jpg,.jpg,9026,259,194,PepperBell_Cercospora Leaf Spot,False,3d0237f55667b133b35a76bc614e21f0261063d6eb306648b4f3621b265e1bf9,cbf23085c973cc39,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/441__roi_backremoved.jpg,441__roi_backremoved.jpg,.jpg,53229,753,1160,PepperBell_Cercospora Leaf Spot,False,aaccec03ecc8129baebd32ea44729b7acd1f38e50b6cbe6fedb17c5b9fdf6394,eec4844eda3939b1,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/210__roi_backremoved.jpg,210__roi_backremoved.jpg,.jpg,138408,914,1834,PepperBell_Cercospora Leaf Spot,False,818845fa937822e866f8e03fd237777a752b81ea91fd790aa2f1af0bf5358df8,ebe1911ed868c52d,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/4bfd707f-94f4-442d-9dfc-8a96b51653d4___JR_B.Spot 3334.JPG,4bfd707f-94f4-442d-9dfc-8a96b51653d4___JR_B.Spot 3334.JPG,.jpg,21085,256,256,PepperBell_Cercospora Leaf Spot,False,30225301a1e39e46296cd3da7ab806b56522d8a5902bd303a048b2c107a134c0,955e6aa3a1b494d6,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1192__roi_backremoved.jpg,1192__roi_backremoved.jpg,.jpg,207352,954,1622,PepperBell_Cercospora Leaf Spot,False,80332486f605b67fa0754be255cd258935e023b6fda2ce2c2b19e05d550b3472,ba94c47b856c1ee4,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/338__roi_backremoved.jpg,338__roi_backremoved.jpg,.jpg,138840,1006,2009,PepperBell_Cercospora Leaf Spot,False,cde5953422e26f49421c97d08ce1bf57639e56ba2fd4aac7e2e7c2ed4b63c29c,ea1c95e0da8749ce,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1646__roi_backremoved.jpg,1646__roi_backremoved.jpg,.jpg,159850,911,1366,PepperBell_Cercospora Leaf Spot,False,cd7cff31a850f3e18b820c50afb65c0fd7f6afb63dfa086b9c29ad75eac8f23e,eac4851e9a78db31,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/159__roi_backremoved.jpg,159__roi_backremoved.jpg,.jpg,131671,928,1884,PepperBell_Cercospora Leaf Spot,False,f772bddb50ed501eac9e58f11e5d4b15d3351d10356b6b720b97fd1e087fe06a,ea6bc0b50f9a7889,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/597__roi_backremoved.jpg,597__roi_backremoved.jpg,.jpg,73501,757,1511,PepperBell_Cercospora Leaf Spot,False,7f0649f2e50161fb44cc2b2b48348bd533e80147c6537bbdbbd1055cec647f86,bee4844ecbb8c991,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/555__roi_backremoved.jpg,555__roi_backremoved.jpg,.jpg,156258,1050,2194,PepperBell_Cercospora Leaf Spot,False,a1914915488e3b2a59fb54e4c5a93249f605b81663b813ae7235e0213c429520,eec4851e9e3899b1,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/100__roi_backremoved.jpg,100__roi_backremoved.jpg,.jpg,167864,1157,2290,PepperBell_Cercospora Leaf Spot,False,6db7d7c7a12b417b92da8e23559639702197d832abefc99700260887f115df6a,eaa4847697ea1e86,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/11b85334-0029-430e-873d-9402bd9e5e9f___JR_B.Spot 9031(1).jpg,11b85334-0029-430e-873d-9402bd9e5e9f___JR_B.Spot 9031(1).jpg,.jpg,18079,256,256,PepperBell_Cercospora Leaf Spot,False,ecb73733f532f807a9170c7c5c090600cda0666deb5dd3aa428634107649e8a1,fbcaaa0f9d3411a2,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1174__roi_backremoved.jpg,1174__roi_backremoved.jpg,.jpg,113333,592,1340,PepperBell_Cercospora Leaf Spot,False,bea1aa02fa260982372b28f47583f44c8a59ed1dc0a8bf91d8af905e72101fa3,e9cdc61b9ab03986,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/Cercospora-Leaf-Spot-Management-in-Chilli3 (1).jpg,Cercospora-Leaf-Spot-Management-in-Chilli3 (1).jpg,.jpg,92467,1200,1200,PepperBell_Cercospora Leaf Spot,False,ab8b4cd60494a231072d107a2b54b80668de45576ffc29bc4b557a33c20cabb7,9b81297ba06cf5e8,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1601__roi_backremoved.jpg,1601__roi_backremoved.jpg,.jpg,74527,653,1146,PepperBell_Cercospora Leaf Spot,False,9310b1470387450c439f67f62f40d5521d6aa1f359abc13bc88ba17dafcc7b4c,b8c3932ccfb4a4ca,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/571__roi_backremoved.jpg,571__roi_backremoved.jpg,.jpg,138098,986,1874,PepperBell_Cercospora Leaf Spot,False,a6e2e0edba173f8b62a7da3aa78a702f9190d8618837f4c03e161c4cf895443a,ea32c5a19ec7929c,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1344__roi_backremoved.jpg,1344__roi_backremoved.jpg,.jpg,268310,1067,1678,PepperBell_Cercospora Leaf Spot,False,ed1d4d8e360df3446b25875285f33bfb7b42a1144cbb6d4099b53ccabd7b8880,be3cc4c29e87099e,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1676__roi_backremoved.jpg,1676__roi_backremoved.jpg,.jpg,75183,577,1399,PepperBell_Cercospora Leaf Spot,False,4ddb2090ed63c8f3a09e872aab43fe5d507141c655f86a6469cb501bc9e50d2f,ed6dc6391892b196,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1498__roi_backremoved.jpg,1498__roi_backremoved.jpg,.jpg,98539,703,1269,PepperBell_Cercospora Leaf Spot,False,f3e9d816a605dc7425b6be65cd619842cd2899ab48e766fb7d4ff76af7b79ff7,b8c6936ec83ccd70,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/829__roi_backremoved.jpg,829__roi_backremoved.jpg,.jpg,181523,1222,2266,PepperBell_Cercospora Leaf Spot,False,bfcad4ab99ccd528eb296b858d5186bd0121947db94e6c43e57fdd7781e3b67c,bfc9c40f863c9ab0,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1650__roi_backremoved.jpg,1650__roi_backremoved.jpg,.jpg,117477,773,1665,PepperBell_Cercospora Leaf Spot,False,819b0aae53a0ce48e6c4af1af5b4fae0466f7d0eca1aa62111712aa9570e21af,acccc6791b3158e6,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1287__roi_backremoved.jpg,1287__roi_backremoved.jpg,.jpg,167843,931,1769,PepperBell_Cercospora Leaf Spot,False,e5c3284f6e54f9f129b08d9f5505402db3ecb33be9e7c260870bb23bb6cdb5d2,b9c4953eca614733,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1120__roi_backremoved.jpg,1120__roi_backremoved.jpg,.jpg,95992,765,1235,PepperBell_Cercospora Leaf Spot,False,d7ad3563b678f9c6bf8469738fe794a08e8d6e17ebde0c409cb464f44ef9762d,eec4941eda3189b3,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/960__roi_backremoved.jpg,960__roi_backremoved.jpg,.jpg,233271,825,1560,PepperBell_Cercospora Leaf Spot,False,813b1fe022dfce2c319f33c11bf4fbd3ab24058ee57f2b81a73c22e01de10723,e985856e9a699935,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1688__roi_backremoved.jpg,1688__roi_backremoved.jpg,.jpg,246259,951,1643,PepperBell_Cercospora Leaf Spot,False,942c85ecbe6724c2c17056520044623ff0625d52ded3f6155b76d9ace53f05c4,bb6cc1b48e922ccb,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1430__roi_backremoved.jpg,1430__roi_backremoved.jpg,.jpg,57486,564,1099,PepperBell_Cercospora Leaf Spot,False,3a2e9dfecb0be8fba461dce8028fb3838f8f3d479635c8ad4093b1d38ff5e060,e586963999619b33,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/316__roi_backremoved.jpg,316__roi_backremoved.jpg,.jpg,124142,1146,2100,PepperBell_Cercospora Leaf Spot,False,e536f95a784ab5769f18628b3ef6633621d1ecc10c48274af2a0026069a7b320,ebc9c51f96389231,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/885__roi_backremoved.jpg,885__roi_backremoved.jpg,.jpg,87202,967,1727,PepperBell_Cercospora Leaf Spot,False,42eb5aa40fc87ea9ff315632fd13ad0cd1bbe5b4a7048c15d5713f84d3a8a8b8,eec4c44e9e38d139,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/738__roi_backremoved.jpg,738__roi_backremoved.jpg,.jpg,157486,1027,2193,PepperBell_Cercospora Leaf Spot,False,df91d8577ea9607b948b92d6029429559a40ab9d684aa2fc7883738e7182c5a1,bbcad017de3025b1,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/183__roi_backremoved.jpg,183__roi_backremoved.jpg,.jpg,200934,1157,2419,PepperBell_Cercospora Leaf Spot,False,13b3514d497aa28cdde940472da998bd5961980241ad66381a1375c3a8c0580a,efc9851fd2389330,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/994__roi_backremoved.jpg,994__roi_backremoved.jpg,.jpg,239722,972,1805,PepperBell_Cercospora Leaf Spot,False,3026f3c1633333c51ddeec098324cd06a4e113b9191ffeb4add7d373c57d0d2a,bec6871ec83987b0,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1149__roi_backremoved.jpg,1149__roi_backremoved.jpg,.jpg,155590,829,1711,PepperBell_Cercospora Leaf Spot,False,188e52077dd091e0fe042ee856477ebf360a99e7d5a69faaa2201ccdf1527fbe,afc3901e996dc266,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/18__roi_backremoved.jpg,18__roi_backremoved.jpg,.jpg,68537,660,1236,PepperBell_Cercospora Leaf Spot,False,a55d959e476d08e1a590aa3415e00bcf38b5c3a1581e557fe175bfd1908651d6,bf4ad0b58f52cc18,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1210__roi_backremoved.jpg,1210__roi_backremoved.jpg,.jpg,263797,1019,1646,PepperBell_Cercospora Leaf Spot,False,978a7fe263697336398c71fb0761ca33a08541043482a9ec0e2c1bbe8357db9f,ea94916b97389c35,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1605__roi_backremoved.jpg,1605__roi_backremoved.jpg,.jpg,98034,680,1564,PepperBell_Cercospora Leaf Spot,False,2a090d44d58f60888fa8f402d6c698ced964f350de21b25dc4dbc47113a98f76,a66dc6d2199bb330,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/715__roi_backremoved.jpg,715__roi_backremoved.jpg,.jpg,98046,837,1585,PepperBell_Cercospora Leaf Spot,False,3a1a1555a221eee7893435fecdbb1b534c9e2d11480b150ac86459451d55a576,eee4940ed878c13d,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1377__roi_backremoved.jpg,1377__roi_backremoved.jpg,.jpg,186560,809,1815,PepperBell_Cercospora Leaf Spot,False,4751024a167029cc91ae80334538afde21bbc5993655750d3b4c0f05cc1e65a8,bb38c1a19f9748ca,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/764__roi_backremoved.jpg,764__roi_backremoved.jpg,.jpg,172058,715,1311,PepperBell_Cercospora Leaf Spot,False,bc088c03ee62f0fc305c59c250eb60216b3095657019a2d25986df7092684098,ee33904bcbe59984,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1135__roi_backremoved.jpg,1135__roi_backremoved.jpg,.jpg,238900,827,2013,PepperBell_Cercospora Leaf Spot,False,fda528700be3b8dc08e0f3e9ba258e97123ee316e63ac7c429659967da09d81c,ede5c41e9ab03983,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/203__roi_backremoved.jpg,203__roi_backremoved.jpg,.jpg,288974,1333,2714,PepperBell_Cercospora Leaf Spot,False,7cfc9925c68aac4671e6d3c17fe25052828a3b7b0d9ec46df5a3ef06c94ead85,bbb0914bcb6d0ce4,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/924__roi_backremoved.jpg,924__roi_backremoved.jpg,.jpg,338624,951,1923,PepperBell_Cercospora Leaf Spot,False,680d63f21e349842b98a2ba0da4a25abb7c9326ab16577729364837a89e6099f,bbc0c41ece3999f0,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/508__roi_backremoved.jpg,508__roi_backremoved.jpg,.jpg,100781,1102,1576,PepperBell_Cercospora Leaf Spot,False,add5f98ed7b57769c6dce43783d8bd4e9720746516d74e8b9103339804849faf,ea6c816c97a59ab2,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1384__roi_backremoved.jpg,1384__roi_backremoved.jpg,.jpg,195339,801,1515,PepperBell_Cercospora Leaf Spot,False,4d1c1075505058f8d06bc03b2af04791ee425f95878b0a8309e16e69ad9f6525,be91906bcfa50c96,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/162__roi_backremoved.jpg,162__roi_backremoved.jpg,.jpg,261350,1167,2215,PepperBell_Cercospora Leaf Spot,False,722e1d7947af666af9810ef1647ae62e075281d770d13d7b3b6f4fa80638d8e2,eec4941e9879d12d,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1180__roi_backremoved.jpg,1180__roi_backremoved.jpg,.jpg,168948,868,1466,PepperBell_Cercospora Leaf Spot,False,309c341ca5f2de35b2df8924e96425b5afe2336a797b4113e8fe06960e0a3165,bfc0913fda3809b1,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/452__roi_backremoved.jpg,452__roi_backremoved.jpg,.jpg,127954,1027,1803,PepperBell_Cercospora Leaf Spot,False,e25d1bbb955fe7e13d51d563ce94517958bea9e9b6c0374a3200924963b19002,be389019cacf4bc6,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/78__roi_backremoved.jpg,78__roi_backremoved.jpg,.jpg,156509,1059,2030,PepperBell_Cercospora Leaf Spot,False,a6244e56b862ed29a7e9e28f273ef8ea69047043c16dcfb9e1935bf6c06b199b,eaa4944e8b6cdd31,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1325__roi_backremoved.jpg,1325__roi_backremoved.jpg,.jpg,263797,1019,1646,PepperBell_Cercospora Leaf Spot,False,978a7fe263697336398c71fb0761ca33a08541043482a9ec0e2c1bbe8357db9f,ea94916b97389c35,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/314__roi_backremoved.jpg,314__roi_backremoved.jpg,.jpg,75063,969,1625,PepperBell_Cercospora Leaf Spot,False,3067a48a6b6a36e8c1a4901d41b2f0f0852667b8788a8d80d1fe34021416d5b8,ea6481569e9b1ad9,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1449__roi_backremoved.jpg,1449__roi_backremoved.jpg,.jpg,222639,857,1868,PepperBell_Cercospora Leaf Spot,False,2b72818891b0edcf350d77fe59c2ca0ea0855066219213bd7a30de38cc49160f,bbc4c52e9f311833,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/807__roi_backremoved.jpg,807__roi_backremoved.jpg,.jpg,165559,1085,2115,PepperBell_Cercospora Leaf Spot,False,934ec20e3043e456095fcb8a9ab08bee4924733c46987a8030bac2454cb0d85c,eee4854eda38c991,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1051__roi_backremoved.jpg,1051__roi_backremoved.jpg,.jpg,123443,756,1504,PepperBell_Cercospora Leaf Spot,False,6430be5acd8111d14e5d43c98464861724008df096762a4d3302743bb79c4d75,b894904fcf656e92,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/289__roi_backremoved.jpg,289__roi_backremoved.jpg,.jpg,66144,803,1325,PepperBell_Cercospora Leaf Spot,False,cf824f19e1a43f1afc179f4f04334594d511e34548aa98aac76af0b31b465c17,eac3841f9a78cb61,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1286__roi_backremoved.jpg,1286__roi_backremoved.jpg,.jpg,128739,704,1566,PepperBell_Cercospora Leaf Spot,False,36e49532a4e66bf222270b2432ee86ef9963a1a574ce2e14332cdaebbdf884e0,b8c4971ecb308dd3,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/617__roi_backremoved.jpg,617__roi_backremoved.jpg,.jpg,185192,1098,2438,PepperBell_Cercospora Leaf Spot,False,6ccf99b94bc3449ed420c85190b84c57560388f6481fcf1ef306be849170f812,adc9c21b9bb434e2,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1718__roi_backremoved.jpg,1718__roi_backremoved.jpg,.jpg,197836,970,1721,PepperBell_Cercospora Leaf Spot,False,641ec3262e7a5ace6cd70ac4e521f897d464ccc2504cadf485e82ebe7a4081a2,ee65843e9e9039c3,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/495__roi_backremoved.jpg,495__roi_backremoved.jpg,.jpg,165775,1049,2622,PepperBell_Cercospora Leaf Spot,False,b953bffb67355d07426d0b8084d326b75e1e79ee73ff76303ce73f75d6a520d5,bbe3910f4bf82d80,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/31__roi_backremoved.jpg,31__roi_backremoved.jpg,.jpg,109622,948,1782,PepperBell_Cercospora Leaf Spot,False,d8b17119fe9bb8abc7fd9e8ac2fd97f4c7ae668c46ffbc8cb794572af96630e4,bdd0d01dc86cc7a6,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1069__roi_backremoved.jpg,1069__roi_backremoved.jpg,.jpg,414533,1181,2284,PepperBell_Cercospora Leaf Spot,False,5099a9b39ebd29605cf233e771e6279d68f7f1c8b907aecc7b78bf7bbe77ed96,eae4875a9829d13d,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1115__roi_backremoved.jpg,1115__roi_backremoved.jpg,.jpg,151511,766,1369,PepperBell_Cercospora Leaf Spot,False,552134a88e93e4982761ef9be69c6bd870f9bd7a2ee6396befc44cf5d9a1b459,b4c3c296cb78d931,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/261__roi_backremoved.jpg,261__roi_backremoved.jpg,.jpg,223269,1079,2514,PepperBell_Cercospora Leaf Spot,False,b15e5f82a2854e536b2e5d7c120585b4a39a021fd14016f6732a3033d826d023,ebe4c40e97bc1e90,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/554__roi_backremoved.jpg,554__roi_backremoved.jpg,.jpg,76142,729,1451,PepperBell_Cercospora Leaf Spot,False,05b213c4749c3ad861d7d860e4151e8e3b1830e55be9a05525422af2df3e0adf,eac8951f9035c765,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/365__roi_backremoved.jpg,365__roi_backremoved.jpg,.jpg,209594,1160,2137,PepperBell_Cercospora Leaf Spot,False,eb4b1fd08e7621a4075a9d45e76237d19891f2e8c7a4dd499008c9101aca5a68,eee4c41e9a389179,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/903__roi_backremoved.jpg,903__roi_backremoved.jpg,.jpg,290651,906,1614,PepperBell_Cercospora Leaf Spot,False,17531195c942445414669f5368c5e6032c75b9ef10f1155b525c165558f54eb3,ebc0943ecaf81993,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/664__roi_backremoved.jpg,664__roi_backremoved.jpg,.jpg,56098,737,1289,PepperBell_Cercospora Leaf Spot,False,6afcc32ab47e3044dd115333718420510897441092b4ccc8d3272cbf6db413af,ebc9c11f92359332,
bell_pepper_mendeley,PepperBell_Cercospora Leaf Spot/1284__roi_backremoved.jpg,1284__roi_backremoved.jpg,.jpg,191263,830,1769,PepperBell_Cercospora Leaf Spot,False,027c0a9ca8cf155357edede7f2bea055ad02fd4d7fb7265c728fb03ea16330e5,bae39027ca992dd8,
