source_dataset,relative_path,filename,extension,file_size,width,height,raw_class_name,is_augmented,sha256,phash,error
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/TYLCV4_jpg.rf.2e4accea501a220be9dc475dd1ca3121aug1.jpg,TYLCV4_jpg.rf.2e4accea501a220be9dc475dd1ca3121aug1.jpg,.jpg,11343,224,224,Tomato_leaf_yellow_curl_virus,True,aeb6c805178a9110f161903564d3dd776461cae20e79297e4511216e80b4e51a,f59d4939072595a6,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/DSC01999-JPG_jpg.rf.700fa6596ab8750ad0f1c47a0defe191_aug_85aug82.jpg,DSC01999-JPG_jpg.rf.700fa6596ab8750ad0f1c47a0defe191_aug_85aug82.jpg,.jpg,17147,224,224,Tomato_leaf_yellow_curl_virus,True,3ea2d3457e37e3eb47f4d8fb3fdc47994652a0a8b384e4b1b59485c66f70d7a0,9c65423a596d1dd9,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/virus1_aug_1aug21.jpg,virus1_aug_1aug21.jpg,.jpg,10294,224,224,Tomato_leaf_yellow_curl_virus,True,6c15d4816ad352772ee8f6235363743ed89179891c4d4f013070b2e25655145e,9bbb25d82d392529,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/tj5itxzunn3k_jpg.rf.4aeda27b2535578e718fe6279491d0d4aug7.jpg,tj5itxzunn3k_jpg.rf.4aeda27b2535578e718fe6279491d0d4aug7.jpg,.jpg,8755,224,224,Tomato_leaf_yellow_curl_virus,True,d68efd622333d6da9f5ffbb2b23d5cfd8a668a0b00301e5fe0eee5e6317002ad,d1133f66668c31ad,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/virus1_aug_6aug38.jpg,virus1_aug_6aug38.jpg,.jpg,10514,224,224,Tomato_leaf_yellow_curl_virus,True,1274d08a361684f44f7ae08fbd7708e02c747bc7b0fef5e0e4459f0b6776d61f,9bbb2dd02d313529,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/TYLCV-tomate-DB-445-171_jpg.rf.9d70326900dd981ab5d49063b0d644f0aug3.jpg,TYLCV-tomate-DB-445-171_jpg.rf.9d70326900dd981ab5d49063b0d644f0aug3.jpg,.jpg,13528,224,224,Tomato_leaf_yellow_curl_virus,True,bb63539de25feffc498016ee2e65518849241f090552cb712b6fef1e691b203a,805f3b6d170fcc34,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/TYLCV-tomate-DB-445-171_jpg.rf.9d70326900dd981ab5d49063b0d644f0_aug_27aug29.jpg,TYLCV-tomate-DB-445-171_jpg.rf.9d70326900dd981ab5d49063b0d644f0_aug_27aug29.jpg,.jpg,12317,224,224,Tomato_leaf_yellow_curl_virus,True,ca08ed69b20b336024a25742adcbc41aa63edd3ed8cbaa51d88ef9c68d637334,955d7bed4107cc84,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/DSC01999-JPG_jpg.rf.700fa6596ab8750ad0f1c47a0defe191aug12.jpg,DSC01999-JPG_jpg.rf.700fa6596ab8750ad0f1c47a0defe191aug12.jpg,.jpg,13554,224,224,Tomato_leaf_yellow_curl_virus,True,0e3adec5f7606059d5ef1710a0bc1e8dac36e9e832f3ba11b6734e900e6c46e0,9d60417a587d1cdb,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/virus1_aug_4aug28.jpg,virus1_aug_4aug28.jpg,.jpg,10202,224,224,Tomato_leaf_yellow_curl_virus,True,0df2d5fb27c67804ba9d739eb8bd8e96db4ffe885402344295bf5f0f342b268b,ceee70857864707c,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/IMG_20251102_160553_aug_37aug114.jpg,IMG_20251102_160553_aug_37aug114.jpg,.jpg,12689,224,224,Tomato_leaf_yellow_curl_virus,True,601834f3be678eb251bf82050c629a953863be78dcdca9cfa29cac32cf193caf,9dd2628dcf0f861c,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/DSC01999.JPG_aug_68aug79.jpg,DSC01999.JPG_aug_68aug79.jpg,.jpg,17532,224,224,Tomato_leaf_yellow_curl_virus,True,5965ac1b1e98d32433d5daafff02ad6b1ec841b988fca55cff1c4792b0ca9dc0,8fdd70e15ab12e44,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/IMG_20251102_160553_aug_36aug113.jpg,IMG_20251102_160553_aug_36aug113.jpg,.jpg,16383,224,224,Tomato_leaf_yellow_curl_virus,True,82c2ab6fd14b6cd53bffcdf67382870286ad9ad0da2551ab54c4385867a49ed8,9fd56699c30b950c,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/8226402877_9abf151b5b_b_jpg.rf.a2dff27e03c5ab47916df5d873c1590faug10.jpg,8226402877_9abf151b5b_b_jpg.rf.a2dff27e03c5ab47916df5d873c1590faug10.jpg,.jpg,11528,224,224,Tomato_leaf_yellow_curl_virus,True,ef9b6b271cd1a2935de4ca9201d310e1a335fc62e4b2ebb3ee93b46322432fe1,82324dd842677cfd,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/tomatoyellowleafcurlcropped_aug_93aug97.jpg,tomatoyellowleafcurlcropped_aug_93aug97.jpg,.jpg,11706,224,224,Tomato_leaf_yellow_curl_virus,True,0448456e868c2ad055e6ea22f059851d636e60664426ab11fb98c9e6582ceaee,c19b33643a7d4e46,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/IMG_20251102_160553_aug_39aug118.jpg,IMG_20251102_160553_aug_39aug118.jpg,.jpg,12656,224,224,Tomato_leaf_yellow_curl_virus,True,912f0ef4e9ce81ea14c6a9bf5b051ffbe4fccd0f71d83cc6bfd9741b7b74250e,9dd2628dcf0f861c,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/art_15017325188173_a24a66_aug_17aug43.jpg,art_15017325188173_a24a66_aug_17aug43.jpg,.jpg,14985,224,224,Tomato_leaf_yellow_curl_virus,True,4d9b5b15775f1494e72b4abf8a2bcbeb0d4bb9190c6e6a4864867fcaeed3d60a,d45b2d051bf9e1c4,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/art_15017325188173_a24a66_aug_14aug36.jpg,art_15017325188173_a24a66_aug_14aug36.jpg,.jpg,13517,224,224,Tomato_leaf_yellow_curl_virus,True,eedc056f650d546fd715d1909897241797bacc410163afd55920c73d6baf8761,9d027dd0aaac70db,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/DSC01999.JPG_aug_67aug83.jpg,DSC01999.JPG_aug_67aug83.jpg,.jpg,14878,224,224,Tomato_leaf_yellow_curl_virus,True,674fd5f7af34da6981a5d9509df399a37b5390a17a02aeb1d2a874f67a1451af,c9ef369684c63117,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/IMG_20251102_160455_aug_42aug104.jpg,IMG_20251102_160455_aug_42aug104.jpg,.jpg,10482,224,224,Tomato_leaf_yellow_curl_virus,True,f383b1cce0a8ed85cee25e940bf76421c7f4cacbea21aaf956d16f3853517987,cce23209e275bf45,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/8226402877_9abf151b5b_b_jpg.rf.a2dff27e03c5ab47916df5d873c1590f_aug_74aug76.jpg,8226402877_9abf151b5b_b_jpg.rf.a2dff27e03c5ab47916df5d873c1590f_aug_74aug76.jpg,.jpg,12690,224,224,Tomato_leaf_yellow_curl_virus,True,5730623eba3e62f4b8367147ee5405111e5749013511196c83252a2c8634e304,d7631c8d173321e3,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/IMG_20251102_160455_aug_47aug98.jpg,IMG_20251102_160455_aug_47aug98.jpg,.jpg,10005,224,224,Tomato_leaf_yellow_curl_virus,True,e5518f787121fd3f2a320bf4817700b2963a7742cea431dc8f500beea8de3813,99b7675cb720ea10,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/TYLCV-tomate-DB-445-171_jpg.rf.9d70326900dd981ab5d49063b0d644f0_aug_24aug45.jpg,TYLCV-tomate-DB-445-171_jpg.rf.9d70326900dd981ab5d49063b0d644f0_aug_24aug45.jpg,.jpg,11882,224,224,Tomato_leaf_yellow_curl_virus,True,b08211a0d68adb3206c0dd263031eaf0a22694f204174b2f3c54b4e224bf5e49,b04a3b64d00f4fbe,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/1342017-162221-44540_jpg.rf.f68314ea4850dade3a214dec71c83715_aug_82aug80.jpg,1342017-162221-44540_jpg.rf.f68314ea4850dade3a214dec71c83715_aug_82aug80.jpg,.jpg,14926,224,224,Tomato_leaf_yellow_curl_virus,True,e8d64abfe4888425dbe67e649ff9459443b723b227ce453185108f98b64030e3,8e9bbd60859d73c0,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/tomatoyellowleafcurlcropped_aug_97aug94.jpg,tomatoyellowleafcurlcropped_aug_97aug94.jpg,.jpg,12043,224,224,Tomato_leaf_yellow_curl_virus,True,57383ac9a284716a1ff654ff54465bf2c91fb6e63786c025510572797b9284fb,819b33683e2c4f6e,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/TYLCV4_jpg.rf.2e4accea501a220be9dc475dd1ca3121_aug_9aug48.jpg,TYLCV4_jpg.rf.2e4accea501a220be9dc475dd1ca3121_aug_9aug48.jpg,.jpg,12467,224,224,Tomato_leaf_yellow_curl_virus,True,149514fa2dc1b6ff2a7713364cadff1f8788f9dffd342ecd1add6183bfdf7693,acda3c245270f1f3,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/TYLCV4_jpg.rf.2e4accea501a220be9dc475dd1ca3121_aug_11aug44.jpg,TYLCV4_jpg.rf.2e4accea501a220be9dc475dd1ca3121_aug_11aug44.jpg,.jpg,11817,224,224,Tomato_leaf_yellow_curl_virus,True,a6f65d8f3ac81aee982979e202fe6e7656808b7ce3ce9e2b1919678a4a82b1fd,a8d03c2d52f0f5f2,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/1342017-162221-44540_jpg.rf.f68314ea4850dade3a214dec71c83715_aug_80aug64.jpg,1342017-162221-44540_jpg.rf.f68314ea4850dade3a214dec71c83715_aug_80aug64.jpg,.jpg,14762,224,224,Tomato_leaf_yellow_curl_virus,True,6d920d325dded341b9d72c2487e87c99cf4dc49a1db7e4557a9ddd54b1fa2eb6,8e9bbd60859d73c0,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/art_15017325188173_a24a66_aug_19aug25.jpg,art_15017325188173_a24a66_aug_19aug25.jpg,.jpg,16031,224,224,Tomato_leaf_yellow_curl_virus,True,b5ec8fd0f97d85180104371e9304835c671c8de7b8be9dc2727c4cefb1d410a2,dd510ba0137b63ce,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/tomatoyellowleafcurlcropped_aug_91aug55.jpg,tomatoyellowleafcurlcropped_aug_91aug55.jpg,.jpg,11738,224,224,Tomato_leaf_yellow_curl_virus,True,e94842e0758a2abe873cc9bdd4aafdb6e0a4c7bde3b15b733207831408129a7f,95ce26314f381b57,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/art_15017325188173_a24a66_aug_20aug46.jpg,art_15017325188173_a24a66_aug_20aug46.jpg,.jpg,14659,224,224,Tomato_leaf_yellow_curl_virus,True,57aa9ed3411e9733396625bbb28181083d4680a9d764c5b042a8196a4259951a,d4532d051bf9e1cc,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/tomato-yellow-leaf-curl-virus-tomato-1_aug_103aug93.jpg,tomato-yellow-leaf-curl-virus-tomato-1_aug_103aug93.jpg,.jpg,14960,224,224,Tomato_leaf_yellow_curl_virus,True,5424112756d8f654c47aa2afd8fd11106da99f62d4f15d598fa07f0a157ba51e,95aef505bd4107e4,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/IMG_20251102_155103aug15.jpg,IMG_20251102_155103aug15.jpg,.jpg,9749,224,224,Tomato_leaf_yellow_curl_virus,True,7f9512d69b3d2bfee7f861f68b03b61b7e23383fccee8bcc6d33f2b3fba3fdbf,86600cf3598ef74d,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/IMG_20251102_160553_aug_38aug101.jpg,IMG_20251102_160553_aug_38aug101.jpg,.jpg,13272,224,224,Tomato_leaf_yellow_curl_virus,True,75c5b3b9d2fa4ce03e665eb40e34d9475d098cc058dcd6d2245e0c6905f4e8fe,9dda628dcf0f860c,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/tomato-yellow-closeup-3_aug_28aug16.jpg,tomato-yellow-closeup-3_aug_28aug16.jpg,.jpg,13510,224,224,Tomato_leaf_yellow_curl_virus,True,38268ab4d50112b417d22c9ff8a9f39423e9d70dc41a9b974d5b224b2f594390,d0a779f28a4055fc,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/virus1_aug_3aug17.jpg,virus1_aug_3aug17.jpg,.jpg,10545,224,224,Tomato_leaf_yellow_curl_virus,True,8a4c49d9493a919fc762fb21067e5cea1e9e428030802c1b30cb20e8db83011c,cee770857864707c,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/tj5itxzunn3k_jpg.rf.4aeda27b2535578e718fe6279491d0d4_aug_50aug109.jpg,tj5itxzunn3k_jpg.rf.4aeda27b2535578e718fe6279491d0d4_aug_50aug109.jpg,.jpg,8416,224,224,Tomato_leaf_yellow_curl_virus,True,e22bf61063e2b13547c740a3c922c72351b9c0bd43331264c32a8cf28dffbcd3,84447373f155751d,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/art_15017325188173_a24a66_aug_15aug23.jpg,art_15017325188173_a24a66_aug_15aug23.jpg,.jpg,14280,224,224,Tomato_leaf_yellow_curl_virus,True,4d545afe67819ce3f86675bb4f3595c706c2fe55254ed8d789c8f661df5fd2c5,890e7850aeacb6db,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/8226402877_9abf151b5b_b_jpg.rf.a2dff27e03c5ab47916df5d873c1590f_aug_76aug65.jpg,8226402877_9abf151b5b_b_jpg.rf.a2dff27e03c5ab47916df5d873c1590f_aug_76aug65.jpg,.jpg,11265,224,224,Tomato_leaf_yellow_curl_virus,True,a3ca31e251905d46711cd4846eab0b301802c4107bbe2c9017a5ffa0bae5d763,82324dd8426774ff,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/tomato-yellow-closeup-3_aug_32aug115.jpg,tomato-yellow-closeup-3_aug_32aug115.jpg,.jpg,13773,224,224,Tomato_leaf_yellow_curl_virus,True,7f3aa51ada41dd0b58e6163c9d10c809c96d57eddc3edfcf4a781045e8be919b,cff726a2d1092559,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/8226402877_9abf151b5b_b_jpg.rf.a2dff27e03c5ab47916df5d873c1590f_aug_72aug73.jpg,8226402877_9abf151b5b_b_jpg.rf.a2dff27e03c5ab47916df5d873c1590f_aug_72aug73.jpg,.jpg,11590,224,224,Tomato_leaf_yellow_curl_virus,True,5cf6616c52501eb93d750fa04aeb4555b38638aeca14a373ae952a8b28396d7a,861a45db5a670af9,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/tj5itxzunn3k_jpg.rf.4aeda27b2535578e718fe6279491d0d4_aug_52aug103.jpg,tj5itxzunn3k_jpg.rf.4aeda27b2535578e718fe6279491d0d4_aug_52aug103.jpg,.jpg,8446,224,224,Tomato_leaf_yellow_curl_virus,True,11ec0e59118854bf993008324b5e600a2b57aa844ba9068ee973374a919e266f,84466373735974f8,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/tomato-yellow-closeup-3_aug_31aug31.jpg,tomato-yellow-closeup-3_aug_31aug31.jpg,.jpg,13345,224,224,Tomato_leaf_yellow_curl_virus,True,490155abe271f6b352c64e083217971647b3db94727e2910b9391f08ef0942b1,d0a367faee44a328,
tomato_pakistan,Tomato Dataset/Augmented Dataset/test/Tomato_leaf_yellow_curl_virus/DSC01999.JPG_aug_66aug58.jpg,DSC01999.JPG_aug_66aug58.jpg,.jpg,18182,224,224,Tomato_leaf_yellow_curl_virus,True,e48e22c0bddd763c517c101998a4c400795a9b63cef71856eeacdfc860a1b8e8,8fdc70e1daa06e54,
